Well Name,API,Route,Company,Status
DEAL #3-30,35039222660000,E 312,Presidio,Active
DEAL 5-11-21 1H,35009219210000,E 314,Presidio,Active
DEBRA #2-19H,35129238530000,E 302,Presidio,Active
DENNEY #2-19HD,35129237430000,E 304,Presidio,Active
DEREK 03-12,42211338970000,C 202,Presidio,SI
DEREK 12 1012H,42211347850000,C 202,Presidio,Active
DEREK 12-07,42211343690000,C 202,Presidio,Active
DEREK 12-2H,42211355790000,C 202,Presidio,Active
DERYL 1H-22,35045234570000,E 300,Presidio,Active
DEVIN 1,42211322400000,C 201,Presidio,Active
"DIAL, ELIZABETH ET AL #-53",42357303440000,N 103,Presidio,SI
DIAMOND CUTTER 56-1H,42195319310000,N 101,Presidio,Active
DIAMONDBACK 1-16H,35045234180000,E 301,Presidio,Active
"DICKINSON, CHARLES P #1-311, 2-311",42357802360000,N 103,Presidio,SI
"DICKINSON, CHARLES P #1-312",42357022000000,N 103,Presidio,SI
"DICKINSON, CHARLES P #1-393",42357005850000,N 103,Presidio,SI
"DICKINSON, CHARLES P 393 #4H",42357334570000,N 103,Presidio,SI
"DICKINSON, CHARLES P 393 #5H",42357334960000,N 103,Presidio,Active
"DICKINSON, CHARLES P. #1-311",42357353430000,N 103,Presidio,SI
"DICKINSON, CHARLES P. #2-311",42357300570000,N 103,Presidio,SI
"DICKINSON, CHAS P #1-400",42357252300000,N 103,Presidio,Active
"DICKINSON, CHAS P #3H-393",42357330950000,N 103,Presidio,Active
DIXIE 02-41,42211321550000,C 216,Presidio,SI
DOBSON 1-1,42483315940000,C 213,Presidio,Active
DOBSON 201,42483325820000,C 213,Presidio,SI
DOBSON 401,42483328370000,C 213,Presidio,SI
DOBSON 5HB,42483330850000,C 213,Presidio,SI
DOBSON 6HC,42483331080000,C 213,Presidio,Active
DOBSON RANCH #1-19,35009215080000,C 214,Presidio,Active
DOBSON RANCH #1-20,35009214390000,C 214,Presidio,Active
DOBSON RANCH #1-4,35129233780000,C 215,Presidio,Active
DOBSON RANCH #2-20,35009214980000,C 214,Presidio,Active
DOBSON RANCH #3-4HD,35129237440000,C 215,Presidio,Active
DOBSON RANCH 1 #9H,42483337670000,C 213,Presidio,Active
DOBSON RANCH 1-2,42483327810000,C 213,Presidio,SI
DOBSON RANCH 2 #5H,42483335530000,C 213,Presidio,Active
DOBSON RANCH 2 #6,42483309190000,C 213,Presidio,SI
DOBSON RANCH 202,42483328500000,C 213,Presidio,SI
DOBSON RANCH 3H-2,42483329760000,C 213,Presidio,Active
DOBSON RANCH 4H-2,42483331300000,C 213,Presidio,Active
DOBSON SL #7-1 HC,42483333870000,C 213,Presidio,Active
DOBSON SL 1-8HC,42483333890000,C 213,Presidio,SI
DOC 25-3H,35043233140000,N 114,Presidio,Active
DODD 03-46,42211332720000,C 203,Presidio,Active
DODD 07-46A,42211344250000,C 203,Presidio,Active
DODD 08-46,42211337300000,C 203,Presidio,SI
DODD 10-46,42211341630000,C 203,Presidio,SI
DODD 13-46,42211341190000,C 203,Presidio,SI
DODD 14-46,42211344240000,C 203,Presidio,SI
DODD 16-46,42211341610000,C 203,Presidio,SI
DODSON #3-2,35129221610000,E 310,Presidio,Active
DOMINO 450-1H,42295333480000,N 111,Presidio,SI
DOMINO 450-2H,42295328140000,N 111,Presidio,SI
DOMINO 450-3H,42295330260000,N 111,Presidio,Active
DOMINO 450-5H,42295339840000,N 111,Presidio,Active
DONALD 5-14-24 1H,35129239940000,E 308,Presidio,Active
DONALDSON 01-18,42211341590000,C 200,Presidio,SI
DONALDSON 05-18,42211340260000,C 200,Presidio,SI
DONALDSON 08-18,42211344380000,C 200,Presidio,SI
DONNALETA 2H-16R,35129235260000,C 215,Presidio,Active
DOONEY 997-1HM,42295338240000,N 110,Presidio,Active
DOONEY 997-2HM,42295340620000,N 110,Presidio,SI
DOONEY 997-4HM,42295334750000,N 110,Presidio,Active
DOROTHY 6-1H,42195319190200,N 101,Presidio,SI
DOROTHY CRANE 01-03,42211303780000,N 113,Presidio,SI
DOROTHY CRANE 01-50,42211305800000,N 113,Presidio,SI
DOROTHY CRANE 02-03,42211317760000,N 113,Presidio,SI
DOROTHY CRANE 02-50,42211323350000,N 113,Presidio,Active
DOROTHY CRANE 03-03,42211323280000,N 113,Presidio,SI
DOROTHY CRANE 03-50,42211330940000,N 113,Presidio,Active
DOROTHY CRANE 04-03,42211326330000,N 113,Presidio,Active
DOUG 1000-1HM,42357329370000,N 107,Presidio,Active
DOWNTOWN 1-7,35047238960000,N 116,Presidio,Active
DRAKE #1-33,35043211450000,N 114,Presidio,Active
DRINNON #1-4,35129216780000,E 306,Presidio,Active
DRINNON #2-3,35129214630000,E 306,Presidio,Active
DRINNON #4-3,35129222720000,E 306,Presidio,SI
DRINNON #8-3,35129231270000,E 306,Presidio,Active
DUKE 412 #1H,42295341570000,N 106,Presidio,Active
DUKE 412 #2H,42295341580000,N 106,Presidio,Active
DUKE 434-2H,42295334980000,N 111,Presidio,SI
DUKE 434-4H,42295332570000,N 111,Presidio,Active
"DUNKIN, IRENE 1-9",35047239620000,N 116,Presidio,SI
DUNN #1-22,35039203650000,E 312,Presidio,Active
DUNN 1-12HD,35045232380000,E 301,Presidio,Active
DUNN 1H-1,35045234330000,E 300,Presidio,Active
DUPONT 01-04H,42483336230000,C 209,Presidio,Active
DUPONT 1-1H,42483330910000,C 209,Presidio,Active
DUPONT 1-2H,42483332240000,C 209,Presidio,Active
DUPONT 1-3H,42483332250000,C 209,Presidio,Active
DUPONT 1-5H,42483336380000,C 209,Presidio,Active
DUPREE 3-9H,35009218720000,E 314,Presidio,Active
DUPREE 4-11-21 1H,35009219471000,E 314,Presidio,Active
"DUTCHER, W H /B/ #1-584",42357307710000,N 107,Presidio,SI
"DUTCHER, W. H. /A/ #1-584",42357224500000,N 107,Presidio,SI
"DUTCHER, W. H. /A/ #2-584",42357317390000,N 107,Presidio,SI
EAKINS 1H-10,35129240690000,E 303,Presidio,Active
EAKINS 1H-16,35129238800000,E 303,Presidio,Active
EARL 591-4HM,42295337740000,N 106,Presidio,Active
EARLE #1-14,35129208380000,C 205,Presidio,Active
EARLE #1-15HB,35129234510000,E 308,Presidio,Active
EARLE 15-15-26 2H,35129239950000,C 205,Presidio,Active
EARLE USA 2H-10,35129240660000,C 205,Presidio,Active
EARLENE 23-12-23 1H,35129239670000,E 309,Presidio,Active
EDLER #1-5H,35149215160000,E 312,Presidio,Active
EDLER #3-20H,35149215110000,E 315,Presidio,Active
EDWARDS 01-22H,35009218640000,C 215,Presidio,Active
ELAINE 642 #1H,42295339280000,N 106,Presidio,Active
ELIZABETH 314-1H,42357333290000,N 102,Presidio,Active
ELIZABETH 314-2H,42357336310000,N 102,Presidio,Active
ELK CITY #1-23,35009217520000,E 313,Presidio,Active
ELLA MAE 1-8,35045228970000,E 301,Presidio,Active
ELLA MAE 1H-8,35045235320000,E 301,Presidio,Active
ELLEN #2-8,42211325560000,C 202,Presidio,Active
ELLEN #7-8,42211341570000,C 202,Presidio,Active
ELLEN #8-10H,42211351730000,C 202,Presidio,Active
ELLEN #8-8,42211345900000,C 202,Presidio,Active
ELLEN #9-8,42211345920000,C 202,Presidio,Active
ELLEN 108,42211320970000,C 202,Presidio,SI
ELLEN 1-2,35047243100000,N 116,Presidio,SI
ELLEN 8 #12H,42211352230000,C 202,Presidio,Active
ELLIOT UNIT 2H,42211351710000,N 112,Presidio,Active
ELLIOTT #1-16,35039205120000,E 312,Presidio,Active
ELLIOTT #1-19,35039213560000,E 312,Presidio,Active
ELLIOTT #1-3,35129228670000,E 306,Presidio,Active
ELLIOTT #2-16,35039213040000,E 312,Presidio,Active
ELLIOTT #3-16,35039214810000,E 312,Presidio,Active
ELLIOTT #4-34,35039222910000,E 315,Presidio,Active
ELLIOTT 67 #1H,42211352040000,N 112,Presidio,Active
ELLIOTT 67 #2H,42211353090000,N 112,Presidio,SI
ELLIOTT UNIT 1HC,42211349850000,N 112,Presidio,Active
ELLIS #1-15,35129212060000,E 305,Presidio,Active
"ELLIS TRUSTEE, DREW #1-668, 2-668",42357301740000,N 107,Presidio,SI
"ELLZEY EST, T V #2-650, 3-650",42357313990000,N 107,Presidio,SI
"ELLZEY, C H #2-583",42357322860000,N 107,Presidio,SI
"ELLZEY, LAWRENCE /D/ #1, 3, 4-651",42357322350000,N 107,Presidio,SI
ELMORE 02-23H,42483330890000,C 210,Presidio,SI
ELY 1-15,35129213460000,C 215,Presidio,Active
ERNEST #2-1,35129218090000,E 304,Presidio,SI
ERNEST #3-1,35129219470000,E 304,Presidio,Active
EUBANK 1-44,42211339020000,C 204,Presidio,SI
EUBANK 2-44,42211346390000,C 204,Presidio,Active
EVANS #1-30,35129202620000,E 309,Presidio,Active
EVETT TRUST #1-21,35129233530000,E 306,Presidio,Active
FARRAR 117-1H,42211353850000,N 102,Presidio,Active
FARRAR 118-1HR,42211354980000,N 102,Presidio,Active
FARRELL 22-14-24 1H,35129239010000,E 311,Presidio,Active
FARRELL 22-14-24 2H,35129239380000,E 311,Presidio,Active
FARRIS #1-3,35009207410000,E 313,Presidio,Active
FARRIS #1-34,35009210050000,E 313,Presidio,Active
FARRIS 1-36H,35009219100000,E 310,Presidio,Active
FEE #4-37,42211321520000,N 113,Presidio,SI
FEE 37 7H,42211352840000,N 113,Presidio,Active
"FELDMAN, D.D. #2-43-UT",42211312120000,N 113,Presidio,Active
"FELDMAN, D.D. #3-43",42211317310000,N 113,Presidio,Active
FERN 30-24-21 1H,35153235630000,N 114,Presidio,Active
FIELDS #2-11,35045216880000,N 114,Presidio,Active
FIELDS #4-11,35045218210000,N 114,Presidio,Active
FIELDS & SULLIVAN 01,42393301670000,N 105,Presidio,SI
FIGHTING BEAR #3-17,35129229560000,E 311,Presidio,Active
FILLINGIM 02-55H,42211348460000,C 201,Presidio,Active
FILLINGIM 16-9HC,42211350030000,C 202,Presidio,Active
FILLINGIM 9 # 1,42211302460000,C 202,Presidio,Active
FILLINGIM 9 # 4,42211346420000,C 202,Presidio,Active
FILLINGIM 9 #14,42211344200000,C 202,Presidio,Active
FILLINGIM 9 #15,42211345750000,C 202,Presidio,Active
FINSTERWALD DOBBS 01-51,42483317040000,C 203,Presidio,SI
FINSTERWALD DOBBS 02-51,42483324490000,C 203,Presidio,SI
FINSTERWALD DOBBS 03-51,42483319340000,C 203,Presidio,SI
FINSTERWALD DOBBS 03-51A,42483324660000,C 203,Presidio,Active
FINSTERWALD DOBBS 04-51,42483317800000,C 203,Presidio,Active
FINSTERWALD DOBBS 04-51A,42483322530000,C 203,Presidio,SI
FINSTERWALD DOBBS 05-51,42483317790000,C 203,Presidio,SI
FINSTERWALD DOBBS 06-51,42483319470000,C 203,Presidio,SI
FINSTERWALD DOBBS 07-51A,42483322990000,C 203,Presidio,Active
FINSTERWALD DOBBS 08-51,42483319350000,C 203,Presidio,SI
FINSTERWALD DOBBS 08-51A,42483324670000,C 203,Presidio,SI
FINSTERWALD DOBBS 10-51A,42483324680000,C 203,Presidio,SI
FINSTERWALD DOBBS 11-51A,42483323150000,C 203,Presidio,SI
FINSTERWALD DOBBS 13-51,42483319800000,C 203,Presidio,Active
FINSTERWALD DOBBS 13-51A,42483323160000,C 203,Presidio,SI
FINSTERWALD DOBBS 14-51A,42483323140000,C 203,Presidio,SI
FISHER ESTATE 02,42211321730000,C 201,Presidio,Active
FISHER ESTATE 03,42211322010000,C 201,Presidio,SI
FISKIN #1-5HA-N,35129236180000,C 205,Presidio,Active
FISKIN 5-15-26 2H,35129239300000,C 205,Presidio,Active
FISKIN 5-15-26-3H,35129241430000,C 205,Presidio,Active
FLICK #1-25,35129217210000,E 306,Presidio,Active
FLICK #2-25,35129220780000,E 306,Presidio,Active
FLICK #3-25,35129231750000,E 306,Presidio,Active
FLICK #4-25,35129233730000,E 306,Presidio,Active
FLORIEN 1-2,35047241800000,N 116,Presidio,Active
FLOWERS 01-15,42211322940000,C 201,Presidio,Active
FLOWERS 03-15,42211323430000,C 201,Presidio,Active
FLOWERS 05-15,42211326560000,C 201,Presidio,SI
FLOWERS 219-1H,42357331130000,N 104,Presidio,Active
FLOWERS 219-2H,42357331220000,N 104,Presidio,Active
FLOWERS 219-3H,42357332150000,N 104,Presidio,Active
FLOWERS 219-4H,42357332210000,N 104,Presidio,SI
FLOWERS 221-1H,42357331100000,N 103,Presidio,Active
FLOWERS 221-2H,42357331230000,N 103,Presidio,Active
FLOWERS 221-3H,42357332540000,N 103,Presidio,Active
FLOWERS 49-03,42211337100000,C 201,Presidio,Active
FLOWERS 68 #2H,42357333810000,N 101,Presidio,Active
FLOWERS A 27-1H,42211355800000,C 200,Presidio,Active
FLOWERS A 27-2H,42211355760000,C 200,Presidio,Active
FLOWERS A 27-3H,42211355740000,C 200,Presidio,Active
FLOWERS A 54-1H,42211354490000,C 201,Presidio,Active
FLOWERS A 54-2H,42211354910000,C 201,Presidio,Active
FLOWERS A-1,42211300950001,C 200,Presidio,Active
FLOWERS B 5304SL,42211355430000,C 201,Presidio,Active
FLOWERS B 53-1H,42211354240100,C 201,Presidio,Active
FLOWERS B 53-2H,42211355350100,C 201,Presidio,Active
FLOWERS B 53-3H,42211355330000,C 201,Presidio,Active
FLOWERS C 28-1H,42211354610100,C 200,Presidio,Active
FLOWERS C 28-2H,42211355060000,C 201,Presidio,Active
FLOWERS C 28-3H,42211355320000,C 200,Presidio,Active
FLOWERS D 21-1H,42211354940000,C 201,Presidio,Active
FLOWERS RANCH 20-1H,42211354730000,C 201,Presidio,Active
FLOWERS READ 20-1H,42211354200000,C 201,Presidio,Active
FLOWERS READ 28-1H,42211354150000,C 201,Presidio,Active
FLOWERS READ 53-2H,42211354250000,C 201,Presidio,Active
FLOWERS UNIT 01-93,42393317240000,N 105,Presidio,Active
FLOWERS UNIT 01-94,42393316690000,N 105,Presidio,Active
FLOWERS UNIT 02-94,42393318110000,N 105,Presidio,Active
FLOWERS UNIT 03-94,42393318650000,N 105,Presidio,Active
FLUITT 1177-1H,42357334620000,N 110,Presidio,SI
FLYING T-5 RANCH 210 #1H,42357334180000,N 102,Presidio,Active
FLYING T-5 RANCH 210 #2H,42357334200000,N 102,Presidio,Active
FORBAU 265-1H,42295340850000,N 111,Presidio,Active
FORD #4-33H,35129238450000,E 308,Presidio,Active
FOUR WINDS #3-20,35129228860000,E 311,Presidio,Active
FOWLER-THORNTON #6-19,35009215620000,E 310,Presidio,Active
FOXY 5-3H,35045230100000,N 111,Presidio,Active
FRANANO 376 1H,42295339620000,N 106,Presidio,SI
FRANCIS 1H-21,35045231960000,E 300,Presidio,Active
FRANCIS 2H-21,35045233700000,E 300,Presidio,Active
FRANCIS 3H-21,35045235870000,E 300,Presidio,Active
FRANK 1-34HA,35129237090000,E 308,Presidio,Active
FRANKFOTHER 1-20H,35129237880000,E 302,Presidio,Active
FRANKFOTHER 2-20H,35129237920000,E 302,Presidio,SI
FRASS 3-100,42211330290000,N 102,Presidio,Active
FREDA MAE 01-25,35015226130000,E 316,Presidio,Active
FRIESEN #1-28,35039213680000,E 315,Presidio,Active
FRITZ 3-1H,35045231060000,N 111,Presidio,Active
FRITZ 3-3HM,35045230010000,N 111,Presidio,Active
FROSTY 912-1HM,42357328460000,N 107,Presidio,SI
FROSTY 912-2H,42357327000000,N 107,Presidio,SI
FROSTY 912-2HM,42357333020000,N 107,Presidio,Active
FROSTY 912-3HM,42357330050000,N 107,Presidio,Active
FROSTY 912-4HM,42357332980000,N 107,Presidio,Active
FRY #1-22,35129231690000,E 306,Presidio,Active
FRY #2-22,35129233220000,E 306,Presidio,Active
FRYE 03-12,42483318460000,C 209,Presidio,SI
FRYE 08-12,42483326610000,C 209,Presidio,SI
FRYE 09-10,42483325670000,C 209,Presidio,SI
FRYE 11-12,42483320140000,C 209,Presidio,Active
FRYE 14-12,42483318640000,C 209,Presidio,SI
FRYE 14-29,42483319810000,C 209,Presidio,SI
FRYE 16-10,42483321030000,C 209,Presidio,SI
FRYE 16-29,42483319840000,C 209,Presidio,SI
FRYE RANCH 02-10H,42483330240000,C 209,Presidio,Active
FRYE RANCH 02-12H,42483329230000,C 209,Presidio,Active
FRYE RANCH 03-10H,42483338400000,C 209,Presidio,Active
FRYE RANCH 03-12H,42483337660000,C 209,Presidio,Active
FRYE RANCH 03-29H,42483330040000,C 209,Presidio,Active
FRYE RANCH 04-12H,42483330220001,C 209,Presidio,Active
FRYE RANCH 05-29H,42483330330000,C 209,Presidio,Active
FRYE RANCH 06-29H,42483332530000,C 209,Presidio,Active
FRYE RANCH 07-29H,42483334340000,C 209,Presidio,Active
FRYE RANCH 08-29H,42483333250100,C 209,Presidio,Active
FRYE RANCH 09-29H,42483335210000,C 209,Presidio,Active
FRYE RANCH 10 06-10H,42483333630000,C 209,Presidio,Active
FRYE RANCH 10 1010,42483318320000,C 209,Presidio,SI
FRYE RANCH 10 5010H,42483338310000,C 209,Presidio,Active
FRYE RANCH 10-29H,42483336640000,C 209,Presidio,Active
FRYE RANCH 12 05-12H,42483336920000,C 209,Presidio,Active
FRYE RANCH 12 06-12H,42483337060000,C 209,Presidio,Active
FRYE RANCH 12 07-12H,42483336930000,C 209,Presidio,Active
FRYE RANCH 9012H,42483338690000,C 209,Presidio,Active
FT SILL UNIT 04-02,35015214100000,E 316,Presidio,Active
FUCHS 01-10H,35129236910000,C 215,Presidio,Active
FULTON SELL 04,42295318840000,N 110,Presidio,SI
FULTS #10-15,35129232130000,E 307,Presidio,Active
FULTS #11-15,35129232880000,E 307,Presidio,Active
FULTS #1-15,35129218260000,E 307,Presidio,Active
FULTS #6-15,35129226510000,E 307,Presidio,Active
FULTS #9-15,35129227830000,E 307,Presidio,Active
FULTS 15-14-23 1H,35129239800000,E 307,Presidio,Active
GALILEO #2-4 HA,35129234360000,E 308,Presidio,Active
GALILEO #4-4,35129237130000,E 308,Presidio,Active
GALILEO 1-4,35129232430000,E 308,Presidio,Active
GANTZ RANCH 27-17-25 #1H,35129239400000,E 303,Presidio,Active
GANTZ RANCH 27-17-25 #2H,35129239340000,E 303,Presidio,Active
GARLAND 1,35047238180000,N 116,Presidio,SI
GARRISON #1-36H,35009217780000,E 314,Presidio,Active
GARRISON-VOGT 01-20,42483327290000,C 209,Presidio,SI
"GASTON, BERNICE ES D 411 3H",42295341450000,N 106,Presidio,Active
"GASTON, BERNICE ES D 411 4H",42295341460000,N 106,Presidio,Active
"GASTON, BERNICE EST -D- 411 #2H",42295339060000,N 106,Presidio,Active
GATLIN 1-12,35129228950000,C 215,Presidio,Active
GATLIN 3-1H,42211356240000,C 200,Presidio,Active
GATLIN 3-2H,42211356250000,C 200,Presidio,Active
GATLIN 3-3H,42211356300000,C 200,Presidio,Active
GEM 41 B3 2041,42211346790000,C 207,Presidio,Active
GEORGE 02-08,42211336290000,C 202,Presidio,SI
GEORGE 04-08H,42211346770000,C 202,Presidio,Active
GEORGE 05-08H,42211348250000,C 202,Presidio,Active
GEORGE 36-1H,42211354790000,C 205,Presidio,Active
GIFFORD 20-11-21 #2H,35009219720000,E 314,Presidio,Active
GILES #1-34H,35129234220000,E 302,Presidio,Active
GILL 1-62,42393314980000,C 216,Presidio,SI
GINGER 2H-9,35129234870000,E 305,Presidio,SI
GLASS #2-25H,35129237910000,E 302,Presidio,Active
GLASS #2-26HD,35129237660000,E 302,Presidio,Active
GLASS #3-26H,35129238540000,E 302,Presidio,Active
GLASS #4-26H,35129238490000,E 302,Presidio,Active
GOAD 02-59H,42483334680000,C 208,Presidio,Active
GOODWIN 1-3,35129215310000,E 310,Presidio,Active
GOODWIN FAMILY 1H-3,35129240650000,E 310,Presidio,Active
GOODWIN FAMILY 2H-3,35129240810000,E 310,Presidio,Active
GORE PARK 1-8,35047239150000,N 116,Presidio,Active
GOVERNMENT SPRINGS 1-8,35047239000000,N 116,Presidio,Active
GRACIE 121-01,42211312810000,C 206,Presidio,SI
GRACIE 121-02,42211315490000,C 206,Presidio,SI
GRACIE 121-03,42211326020000,C 206,Presidio,SI
GRACIE 121-04,42211330780000,C 206,Presidio,SI
GRACIE 894-4H,42295335210000,N 110,Presidio,Active
GRACIE VAIL 77 #1HD,42211350740000,C 206,Presidio,Active
GRACIE VAIL 77 #2H,42211352800000,C 206,Presidio,Active
GRAHAM #5-30 -A-,35039219160000,E 306,Presidio,SI
GRAND #1-14HC,35045230000000,E 301,Presidio,SI
GRAND 14-16-23 3H,35045234270000,E 301,Presidio,Active
GRAND 2-14HA,35045232320000,E 301,Presidio,Active
GRAY 264-1H,42295340300000,N 111,Presidio,Active
GREEN #1-1,35149206570000,E 315,Presidio,Active
GREEN #2-1,35149206700000,E 315,Presidio,Active
GREEN #4-1A,35149209630000,E 315,Presidio,Active
GREEN 1-9,35129210340000,E 309,Presidio,Active
GREEN TRUST #1-17,35149214420000,E 315,Presidio,Active
"GREEN, A A TRUST #1-16H",35149216660000,E 315,Presidio,Active
GREGORY #1-12,35009204210000,E 313,Presidio,Active
GREGORY #1-29,35009202500000,E 314,Presidio,Active
GREGORY #2-16H,35009218510000,E 314,Presidio,Active
GREGORY #2-29 RED FORK,35009208310000,E 314,Presidio,Active
GREGORY 01,35015218650000,E 316,Presidio,SI
GREGORY PROPERTIES #1-5H,35149215680000,E 315,Presidio,Active
GRETHEN-JOHNSON #1-23,35009203710000,E 314,Presidio,Active
"GRIFFIN, GLORIA #1-67",42357302350000,N 103,Presidio,SI
GROENDYKE 1-10,35047243520000,N 116,Presidio,SI
GRUHLKEY 100 #2H,42211352670000,C 206,Presidio,SI
GRUHLKEY 100 1HD,42211350650000,C 206,Presidio,Active
GUNNAR 914-3HM,42357327880000,N 107,Presidio,Active
GUNTER #1-2,35149206520000,E 315,Presidio,Active
GURLEY #1-13-C,42357303900000,N 101,Presidio,SI
"GURLEY, ELDON 85 #1",42357330760000,N 101,Presidio,SI
GUTHRIE #2-3,35149210290000,E 315,Presidio,Active
GUTHRIE #2-34,35149210190000,E 315,Presidio,Active
GUTHRIE #3-34,35149211720000,E 315,Presidio,Active
GUTHRIE #4-34H,35149215550000,E 315,Presidio,Active
GW SPORTSMAN 49 #7H,42211351600000,C 207,Presidio,Active
HAGER #1-13,15119212520000,N 106,Presidio,Active
HAGER #1-16H ST,35149215070000,E 315,Presidio,Active
HAGER #1-18,15119212640000,N 106,Presidio,Active
HAGERMAN 1-25H,35129238270000,C 215,Presidio,Active
HAGGARD #1-27,35039220910000,E 312,Presidio,Active
"HAINES, MAUD I ET AL #1-1138",42295602440000,N 110,Presidio,SI
HALE #1-27,35149208140000,E 315,Presidio,Active
HALE #3-209,42357324320000,N 102,Presidio,Active
HALE 04H,42393319920000,N 105,Presidio,Active
HALE 209 #4H,42357334000000,N 102,Presidio,SI
HALE 209 #5H,42357334160000,N 102,Presidio,Active
HALE 232 #1H,42357332160000,N 102,Presidio,SI
HALE 232 #2H,42357334010000,N 102,Presidio,SI
HALE 232 #3H,42357335340000,N 102,Presidio,Active
HALEY 96 #1,42357330730000,N 101,Presidio,Active
HALEY 97 #1H,42357333910000,N 101,Presidio,Active
HAMBY -A- #1-28,35045352370000,N 114,Presidio,Active
"HAMKER, WALLACE N. #1-589",42295302090000,N 106,Presidio,Active
HARDEN #10-29,35129233360000,E 307,Presidio,Active
HARDEN #1-30,35129210860000,E 306,Presidio,Active
HARDEN #2-32,35129231450000,E 306,Presidio,Active
HARDEN #3-29,35129225550000,E 306,Presidio,Active
HARDEN #3-32,35129232330000,E 306,Presidio,Active
HARDEN #4-29,35129227660000,E 307,Presidio,Active
HARDEN #6-29,35129230700000,E 307,Presidio,Active
HARDEN #7-29,35129231620000,E 307,Presidio,Active
HARDEN #8-29,35129232770000,E 306,Presidio,Active
HARDEN #9-29,35129233050000,E 307,Presidio,Active
HARDIN 77-01,42211313620000,C 216,Presidio,SI
HARDIN 77-02,42211337110000,C 216,Presidio,SI
HARDIN 77-03,42211338460000,C 216,Presidio,SI
HARDIN 77-04 MRRW,42211340530000,C 216,Presidio,Active
HARDIN 77-1H,42211353660000,C 216,Presidio,SI
HARDIN 77-2H,42211353670000,C 216,Presidio,Active
HARDIN GU #2-18,42483320270000,C 214,Presidio,Active
HARDY 652-1H,42357336650000,N 107,Presidio,Active
"HARGROVE, H #1-27",42357803050000,N 101,Presidio,SI
HARHAUSEN 1,42295324460000,N 110,Presidio,Active
HARMAN 1-8HB,35129234110000,E 308,Presidio,Active
HARRIS #1-32,35009213120000,E 313,Presidio,Active
HARRIS #2-32,35009215240000,E 313,Presidio,Active
HARRIS #7-30,35009217570000,E 310,Presidio,Active
HART #1,42195300380001,N 101,Presidio,SI
HARVEY #1-17,35045200920000,N 114,Presidio,Active
HAWKINS #1-6H,35129237600000,E 308,Presidio,Active
HAWKINS UNIT #1H,42211353800000,C 205,Presidio,Active
HAWKINS UNIT #2H,42211353960000,C 205,Presidio,Active
HAYDEN #2-19,35129230750000,E 308,Presidio,Active
HAYS 01-06,42483328050000,C 210,Presidio,Active
HECK BULLARD 1H-12,35129240700000,E 303,Presidio,SI
HEFLEY 03-01,42483324610000,C 214,Presidio,Active
HEFLEY 39 #12,42211341030000,C 219,Presidio,Active
HEIL 1,42295325400000,N 110,Presidio,SI
HELTON 02-60,42483317540000,C 203,Presidio,SI
HELTON 03-60,42483317780000,C 203,Presidio,SI
HELTON 04-60,42483318060000,C 203,Presidio,SI
HELTON 04-60A,42483320630000,C 203,Presidio,SI
HELTON 05-60A,42483323820000,C 203,Presidio,SI
HELTON 07-60,42483319460000,C 203,Presidio,Active
HELTON 08-60,42483319970000,C 203,Presidio,SI
HELTON 08-60A,42483325050000,C 203,Presidio,SI
HELTON 09-60,42483319960000,C 203,Presidio,SI
HELTON 09-60A,42483323650000,C 203,Presidio,Active
HELTON 10-60A,42483319940000,C 203,Presidio,SI
HELTON 11-60,42483319450000,C 203,Presidio,SI
HELTON 12-60,42483319950000,C 203,Presidio,SI
HELTON 12-60A,42483325570000,C 203,Presidio,SI
HELTON 13-60,42483319980000,C 203,Presidio,SI
HELTON 13-60A,42483323930000,C 203,Presidio,SI
HELTON 14-60,42483319610000,C 203,Presidio,SI
HELTON 15-60,42483319990000,C 203,Presidio,SI
HELTON 15-60A,42483324240001,C 203,Presidio,Active
HENDERSON 65 #2 B5,42211346880000,C 205,Presidio,Active
HENRY 1H-13,35129240510000,E 303,Presidio,Active
HENRY 504-3HM,42295336640000,N 106,Presidio,Active
HENSLEY 5-9HD,35129237240000,C 213,Presidio,SI
HENSON 01-23H,42211349180000,N 112,Presidio,SI
HENSON 2023H,42211353870000,N 112,Presidio,Active
HERNDON B,42357326630000,N 107,Presidio,SI
"HERNDON, EDNA J -C- #4H-568",42357330030000,N 107,Presidio,Active
"HERNDON, EDNA J. -C- #1-568",42357023550000,N 107,Presidio,Active
HEXT 60-1H,42211352010000,N 113,Presidio,Active
HICKS #1-24HC,35129235420000,E 302,Presidio,Active
HIGGINS 1-10,35129211850000,C 215,Presidio,SI
HILL 01-30,42483327750000,C 209,Presidio,SI
HILL 02-11,42483324330000,C 209,Presidio,SI
HILL 03-11,42483325760000,C 209,Presidio,Active
HILL 04-11H,42483331470000,C 209,Presidio,SI
HILL 05-11H,42483330500000,C 209,Presidio,Active
HILL 06-11H,42483333080000,C 209,Presidio,Active
HILL 07-11H,42483334070100,C 209,Presidio,Active
HILL 1011H,42483338650000,C 209,Presidio,Active
HILL 8011H,42483338480200,C 209,Presidio,Active
HILL 9011H,42483338640000,C 209,Presidio,Active
"HILL, J.H. #1-1",42483326280000,C 214,Presidio,Active
"HILL, J.H. #2-1",42483326290000,C 214,Presidio,Active
HINES #1-25,35129228410000,E 306,Presidio,Active
HINES #2-25,35129233460000,E 306,Presidio,Active
HODGES C 41 #1 & #2,42393200090000,N 104,Presidio,Active
